movieId,title,genres,movie_logo
2014,Freaky Friday (1977),Children|Comedy|Fantasy,/movie_logo/76054.jpg
2015,"Absent-Minded Professor, The (1961)",Children|Comedy|Fantasy,/movie_logo/54594.jpg
2016,"Apple Dumpling Gang Rides Again, The (1979)",Children|Comedy|Western,/movie_logo/78790.jpg
2017,Babes in Toyland (1961),Children|Fantasy|Musical,/movie_logo/54649.jpg
2018,Bambi (1942),Animation|Children|Drama,/movie_logo/34492.jpg
2019,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,/movie_logo/47478.jpg
2020,Dangerous Liaisons (1988),Drama|Romance,/movie_logo/94947.jpg
2021,Dune (1984),Adventure|Sci-Fi,/movie_logo/87182.jpg
2022,"Last Temptation of Christ, The (1988)",Drama,/movie_logo/95497.jpg
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,/movie_logo/99674.jpg
2024,"Rapture, The (1991)",Drama|Mystery,/movie_logo/102757.jpg
2025,Lolita (1997),Drama|Romance,/movie_logo/119558.jpg
2026,Disturbing Behavior (1998),Horror|Thriller,/movie_logo/134619.jpg
2027,Jane Austen's Mafia! (1998),Comedy|Crime,/movie_logo/120741.jpg
2028,Saving Private Ryan (1998),Action|Drama|War,/movie_logo/120815.jpg
2032,"Barefoot Executive, The (1971)",Children|Comedy,/movie_logo/66811.jpg
2033,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,/movie_logo/88814.jpg
2034,"Black Hole, The (1979)",Children|Sci-Fi,/movie_logo/78869.jpg
2035,Blackbeard's Ghost (1968),Children|Comedy,/movie_logo/62737.jpg
2036,Blank Check (1994),Children|Comedy,/movie_logo/109287.jpg
2037,Candleshoe (1977),Adventure|Children|Comedy,/movie_logo/75807.jpg
2038,"Cat from Outer Space, The (1978)",Children|Comedy|Sci-Fi,/movie_logo/77305.jpg
2040,"Computer Wore Tennis Shoes, The (1969)",Children|Comedy,/movie_logo/65566.jpg
2041,Condorman (1981),Action|Adventure|Children|Comedy,/movie_logo/82199.jpg
2042,D2: The Mighty Ducks (1994),Children|Comedy,/movie_logo/109520.jpg
2043,Darby O'Gill and the Little People (1959),Adventure|Children|Fantasy,/movie_logo/52722.jpg
2044,"Devil and Max Devlin, The (1981)",Comedy|Fantasy,/movie_logo/82263.jpg
2046,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,/movie_logo/91059.jpg
2048,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,/movie_logo/91149.jpg
2050,Herbie Goes Bananas (1980),Adventure|Children|Comedy,/movie_logo/80861.jpg
2051,Herbie Goes to Monte Carlo (1977),Adventure|Children|Comedy,/movie_logo/76137.jpg
2052,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,/movie_logo/107120.jpg
2053,"Honey, I Blew Up the Kid (1992)",Children|Comedy|Sci-Fi,/movie_logo/104437.jpg
2054,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,/movie_logo/97523.jpg
2055,Hot Lead and Cold Feet (1978),Action|Comedy|Western,/movie_logo/77698.jpg
2056,In Search of the Castaways (1962),Adventure|Children,/movie_logo/56095.jpg
2057,"Incredible Journey, The (1963)",Adventure|Children,/movie_logo/57180.jpg
2058,"Negotiator, The (1998)",Action|Crime|Drama|Mystery|Thriller,/movie_logo/120768.jpg
2059,"Parent Trap, The (1998)",Children|Comedy|Romance,/movie_logo/120783.jpg
2060,BASEketball (1998),Comedy,/movie_logo/131857.jpg
2064,Roger & Me (1989),Documentary,/movie_logo/98213.jpg
2065,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,/movie_logo/89853.jpg
2066,Out of the Past (1947),Film-Noir,/movie_logo/39689.jpg
2067,Doctor Zhivago (1965),Drama|Romance|War,/movie_logo/59113.jpg
2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,/movie_logo/83922.jpg
2069,"Trip to Bountiful, The (1985)",Drama,/movie_logo/90203.jpg
2070,Tender Mercies (1983),Drama|Romance|Western,/movie_logo/86423.jpg
2071,And the Band Played On (1993),Drama,/movie_logo/106273.jpg
2072,"'burbs, The (1989)",Comedy,/movie_logo/96734.jpg
2073,Fandango (1985),Comedy,/movie_logo/89126.jpg
2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,/movie_logo/71910.jpg
2075,Mephisto (1981),Drama|War,/movie_logo/82736.jpg
2076,Blue Velvet (1986),Drama|Mystery|Thriller,/movie_logo/90756.jpg
2077,"Journey of Natty Gann, The (1985)",Adventure|Children,/movie_logo/89385.jpg
2078,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,/movie_logo/61852.jpg
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,/movie_logo/48280.jpg
2081,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,/movie_logo/97757.jpg
2082,"Mighty Ducks, The (1992)",Children|Comedy,/movie_logo/104868.jpg
2083,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,/movie_logo/104940.jpg
2084,Newsies (1992),Children|Musical,/movie_logo/104990.jpg
2085,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,/movie_logo/55254.jpg
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,/movie_logo/46183.jpg
2088,Popeye (1980),Adventure|Comedy|Musical,/movie_logo/81353.jpg
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,/movie_logo/100477.jpg
2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,/movie_logo/76618.jpg
2091,Return from Witch Mountain (1978),Children|Sci-Fi,/movie_logo/78158.jpg
2092,"Return of Jafar, The (1994)",Adventure|Animation|Children|Fantasy|Musical|Romance,/movie_logo/107952.jpg
2093,Return to Oz (1985),Adventure|Children|Fantasy,/movie_logo/89908.jpg
2094,"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,/movie_logo/102803.jpg
2095,"Shaggy D.A., The (1976)",Children|Comedy,/movie_logo/75200.jpg
2096,Sleeping Beauty (1959),Animation|Children|Musical,/movie_logo/53285.jpg
2097,Something Wicked This Way Comes (1983),Children|Drama|Fantasy|Mystery|Thriller,/movie_logo/86336.jpg
2098,Son of Flubber (1963),Children|Comedy,/movie_logo/57518.jpg
2099,Song of the South (1946),Adventure|Animation|Children|Musical,/movie_logo/38969.jpg
2100,Splash (1984),Comedy|Fantasy|Romance,/movie_logo/88161.jpg
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,/movie_logo/19422.jpg
2103,Tall Tale (1995),Adventure|Children|Fantasy|Western,/movie_logo/111359.jpg
2104,Tex (1982),Drama,/movie_logo/84783.jpg
2105,Tron (1982),Action|Adventure|Sci-Fi,/movie_logo/84827.jpg
2106,Swing Kids (1993),Drama|War,/movie_logo/108265.jpg
2107,Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode) (1998),Horror|Thriller,/movie_logo/120694.jpg
2108,L.A. Story (1991),Comedy|Romance,/movie_logo/102250.jpg
2109,"Jerk, The (1979)",Comedy,/movie_logo/79367.jpg
2110,Dead Men Don't Wear Plaid (1982),Comedy|Crime|Thriller,/movie_logo/83798.jpg
2111,"Man with Two Brains, The (1983)",Comedy,/movie_logo/85894.jpg
2112,Grand Canyon (1991),Crime|Drama,/movie_logo/101969.jpg
2114,"Outsiders, The (1983)",Drama,/movie_logo/86066.jpg
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,/movie_logo/87469.jpg
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,/movie_logo/77869.jpg
2117,1984 (Nineteen Eighty-Four) (1984),Drama|Sci-Fi,/movie_logo/87803.jpg
2118,"Dead Zone, The (1983)",Thriller,/movie_logo/85407.jpg
2119,Maximum Overdrive (1986),Horror,/movie_logo/91499.jpg
2120,Needful Things (1993),Drama|Horror,/movie_logo/107665.jpg
2121,Cujo (1983),Horror|Thriller,/movie_logo/85382.jpg
2122,Children of the Corn (1984),Horror|Thriller,/movie_logo/87050.jpg
2123,All Dogs Go to Heaven (1989),Animation|Children|Comedy|Drama|Fantasy,/movie_logo/96787.jpg
2124,"Addams Family, The (1991)",Children|Comedy|Fantasy,/movie_logo/101272.jpg
2125,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,/movie_logo/120631.jpg
2126,Snake Eyes (1998),Action|Crime|Mystery|Thriller,/movie_logo/120832.jpg
2130,Atlantic City (1980),Crime|Drama|Romance,/movie_logo/80388.jpg
2131,Autumn Sonata (Höstsonaten) (1978),Drama,/movie_logo/77711.jpg
2132,Who's Afraid of Virginia Woolf? (1966),Drama,/movie_logo/61184.jpg
2133,Adventures in Babysitting (1987),Adventure|Comedy,/movie_logo/92513.jpg
2134,Weird Science (1985),Comedy|Fantasy|Sci-Fi,/movie_logo/90305.jpg
2135,Doctor Dolittle (1967),Adventure|Children|Musical,/movie_logo/61584.jpg
2136,"Nutty Professor, The (1963)",Comedy|Sci-Fi,/movie_logo/57372.jpg
2137,Charlotte's Web (1973),Animation|Children,/movie_logo/70016.jpg
2138,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,/movie_logo/78480.jpg
2139,"Secret of NIMH, The (1982)",Adventure|Animation|Children|Drama,/movie_logo/84649.jpg
2140,"Dark Crystal, The (1982)",Adventure|Fantasy,/movie_logo/83791.jpg
2141,"American Tail, An (1986)",Adventure|Animation|Children|Comedy,/movie_logo/90633.jpg
2142,"American Tail: Fievel Goes West, An (1991)",Adventure|Animation|Children|Musical|Western,/movie_logo/101329.jpg
2143,Legend (1985),Adventure|Fantasy|Romance,/movie_logo/89469.jpg
2144,Sixteen Candles (1984),Comedy|Romance,/movie_logo/88128.jpg
2145,Pretty in Pink (1986),Comedy|Drama|Romance,/movie_logo/91790.jpg
2146,St. Elmo's Fire (1985),Drama|Romance,/movie_logo/90060.jpg
2147,"Clan of the Cave Bear, The (1986)",Adventure|Drama|Fantasy,/movie_logo/90848.jpg
2148,House (1986),Comedy|Fantasy|Horror,/movie_logo/91223.jpg
2149,House II: The Second Story (1987),Comedy|Fantasy|Horror,/movie_logo/93220.jpg
2150,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,/movie_logo/80801.jpg
2151,"Gods Must Be Crazy II, The (1989)",Comedy,/movie_logo/97443.jpg
2152,Air Bud: Golden Receiver (1998),Children|Comedy,/movie_logo/140796.jpg
2153,"Avengers, The (1998)",Action|Adventure,/movie_logo/118661.jpg
2154,How Stella Got Her Groove Back (1998),Drama|Romance,/movie_logo/120703.jpg
2155,"Slums of Beverly Hills, The (1998)",Comedy|Drama,/movie_logo/120831.jpg
2156,"Best Man, The (Testimone dello sposo, Il) (1998)",Comedy|Drama|Romance,/movie_logo/133413.jpg
2159,Henry: Portrait of a Serial Killer (1986),Crime|Horror|Thriller,/movie_logo/99763.jpg
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,/movie_logo/63522.jpg
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,/movie_logo/88323.jpg
2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure|Children|Fantasy,/movie_logo/100240.jpg
2163,Attack of the Killer Tomatoes! (1978),Comedy|Horror,/movie_logo/80391.jpg
2164,Surf Nazis Must Die (1987),Action|Comedy|Drama|Horror,/movie_logo/94077.jpg
2165,Your Friends and Neighbors (1998),Comedy|Drama,/movie_logo/119517.jpg
2166,Return to Paradise (1998),Crime|Drama|Romance|Thriller,/movie_logo/124595.jpg
2167,Blade (1998),Action|Horror|Thriller,/movie_logo/120611.jpg
2169,Dead Man on Campus (1998),Comedy,/movie_logo/118301.jpg
2170,Wrongfully Accused (1998),Action|Comedy,/movie_logo/120901.jpg
2171,Next Stop Wonderland (1998),Comedy|Drama|Romance,/movie_logo/119778.jpg
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy|Drama,/movie_logo/120692.jpg
2174,Beetlejuice (1988),Comedy|Fantasy,/movie_logo/94721.jpg
2175,Déjà Vu (1997),Drama|Romance,/movie_logo/119033.jpg
2176,Rope (1948),Crime|Drama|Thriller,/movie_logo/40746.jpg
2177,Family Plot (1976),Comedy|Thriller,/movie_logo/74512.jpg
2178,Frenzy (1972),Thriller,/movie_logo/68611.jpg
2179,Topaz (1969),Thriller,/movie_logo/65112.jpg
2180,Torn Curtain (1966),Thriller,/movie_logo/61107.jpg
2181,Marnie (1964),Drama|Mystery|Romance|Thriller,/movie_logo/58329.jpg
2182,"Wrong Man, The (1956)",Drama|Film-Noir|Thriller,/movie_logo/51207.jpg
2183,"Man Who Knew Too Much, The (1956)",Adventure|Drama|Mystery|Thriller,/movie_logo/49470.jpg
2184,"Trouble with Harry, The (1955)",Comedy|Mystery,/movie_logo/48750.jpg
2185,I Confess (1953),Thriller,/movie_logo/45897.jpg
2186,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,/movie_logo/44079.jpg
2187,Stage Fright (1950),Mystery|Romance|Thriller,/movie_logo/42994.jpg
2188,54 (1998),Drama,/movie_logo/120577.jpg
2190,Why Do Fools Fall In Love? (1998),Drama,/movie_logo/123324.jpg
2193,Willow (1988),Action|Adventure|Fantasy,/movie_logo/96446.jpg
2194,"Untouchables, The (1987)",Action|Crime|Drama,/movie_logo/94226.jpg
2195,Dirty Work (1998),Comedy,/movie_logo/120654.jpg
2196,Knock Off (1998),Action,/movie_logo/120724.jpg
2201,"Paradine Case, The (1947)",Drama,/movie_logo/39694.jpg
2202,Lifeboat (1944),Drama|War,/movie_logo/37017.jpg
2203,Shadow of a Doubt (1943),Crime|Drama|Thriller,/movie_logo/36342.jpg
2204,Saboteur (1942),Mystery|Thriller,/movie_logo/35279.jpg
2205,Mr. & Mrs. Smith (1941),Comedy|Romance,/movie_logo/33922.jpg
2206,Suspicion (1941),Film-Noir|Mystery|Thriller,/movie_logo/34248.jpg
2207,Jamaica Inn (1939),Drama,/movie_logo/31505.jpg
2208,"Lady Vanishes, The (1938)",Drama|Mystery|Thriller,/movie_logo/30341.jpg
2210,Sabotage (1936),Thriller,/movie_logo/28212.jpg
2211,Secret Agent (1936),Thriller,/movie_logo/28231.jpg
2212,"Man Who Knew Too Much, The (1934)",Drama|Thriller,/movie_logo/25452.jpg
2226,"Ring, The (1927)",Drama,/movie_logo/18328.jpg
2227,"Lodger: A Story of the London Fog, The (1927)",Crime|Drama|Thriller,/movie_logo/17075.jpg
2231,Rounders (1998),Drama,/movie_logo/128442.jpg
2232,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,/movie_logo/123755.jpg
2236,Simon Birch (1998),Drama,/movie_logo/124879.jpg
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,/movie_logo/73817.jpg
2240,My Bodyguard (1980),Drama,/movie_logo/81207.jpg
2241,Class (1983),Comedy,/movie_logo/85346.jpg
2243,Broadcast News (1987),Comedy|Drama|Romance,/movie_logo/92699.jpg
2244,"Allnighter, The (1987)",Comedy|Romance,/movie_logo/92537.jpg
2245,Working Girl (1988),Comedy|Drama|Romance,/movie_logo/96463.jpg
2247,Married to the Mob (1988),Comedy,/movie_logo/95593.jpg
2248,Say Anything... (1989),Comedy|Drama|Romance,/movie_logo/98258.jpg
2249,My Blue Heaven (1990),Comedy,/movie_logo/100212.jpg
2252,Hero (1992),Comedy|Drama,/movie_logo/104412.jpg
2253,Toys (1992),Comedy|Fantasy,/movie_logo/105629.jpg
2255,Young Doctors in Love (1982),Comedy,/movie_logo/84938.jpg
2256,Parasite (1982),Horror|Sci-Fi,/movie_logo/84472.jpg
2257,No Small Affair (1984),Comedy|Romance,/movie_logo/87810.jpg
2259,Blame It on Rio (1984),Comedy|Romance,/movie_logo/86973.jpg
2260,Wisdom (1986),Crime|Drama,/movie_logo/92225.jpg
2261,One Crazy Summer (1986),Comedy,/movie_logo/91680.jpg
2262,About Last Night... (1986),Comedy|Drama|Romance,/movie_logo/90583.jpg
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,/movie_logo/96073.jpg
2264,We're No Angels (1989),Comedy|Crime,/movie_logo/98625.jpg
2265,Nothing But Trouble (1991),Adventure|Comedy,/movie_logo/102558.jpg
2266,"Butcher's Wife, The (1991)",Comedy|Romance,/movie_logo/101523.jpg
2267,Mortal Thoughts (1991),Mystery|Thriller,/movie_logo/102469.jpg
2268,"Few Good Men, A (1992)",Crime|Drama|Thriller,/movie_logo/104257.jpg
2269,Indecent Proposal (1993),Drama|Romance,/movie_logo/107211.jpg
2271,Permanent Midnight (1998),Drama,/movie_logo/120788.jpg
2272,One True Thing (1998),Drama,/movie_logo/120776.jpg
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,/movie_logo/120812.jpg
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,/movie_logo/118736.jpg
2278,Ronin (1998),Action|Crime|Thriller,/movie_logo/122690.jpg
2279,Urban Legend (1998),Horror|Thriller,/movie_logo/146336.jpg
2280,Clay Pigeons (1998),Crime,/movie_logo/118863.jpg
2281,Monument Ave. (1998),Action|Crime|Drama,/movie_logo/119802.jpg
2282,Pecker (1998),Comedy|Drama,/movie_logo/126604.jpg
2283,"Sheltering Sky, The (1990)",Drama,/movie_logo/100594.jpg
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,/movie_logo/80731.jpg
2287,Them! (1954),Horror|Sci-Fi|Thriller,/movie_logo/47573.jpg
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,/movie_logo/84787.jpg
2289,"Player, The (1992)",Comedy|Crime|Drama,/movie_logo/105151.jpg
2290,Stardust Memories (1980),Comedy|Drama,/movie_logo/81554.jpg
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,/movie_logo/99487.jpg
2292,Overnight Delivery (1998),Comedy|Romance,/movie_logo/117276.jpg
2294,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,/movie_logo/120587.jpg
2295,"Impostors, The (1998)",Comedy,/movie_logo/120823.jpg
2296,"Night at the Roxbury, A (1998)",Comedy,/movie_logo/120770.jpg
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,/movie_logo/120889.jpg
2298,Strangeland (1998),Thriller,/movie_logo/124102.jpg
2300,"Producers, The (1968)",Comedy,/movie_logo/63462.jpg
2301,History of the World: Part I (1981),Comedy|Musical,/movie_logo/82517.jpg
2302,My Cousin Vinny (1992),Comedy,/movie_logo/104952.jpg
2303,Nashville (1975),Drama|Musical,/movie_logo/73440.jpg
2304,Love Is the Devil (1998),Drama,/movie_logo/119577.jpg
2306,Holy Man (1998),Comedy,/movie_logo/120701.jpg
2307,One Tough Cop (1998),Action|Crime,/movie_logo/122642.jpg
2310,"Mighty, The (1998)",Drama,/movie_logo/119670.jpg
2311,2010: The Year We Make Contact (1984),Sci-Fi,/movie_logo/86837.jpg
2312,Children of a Lesser God (1986),Drama,/movie_logo/90830.jpg
2313,"Elephant Man, The (1980)",Drama,/movie_logo/80678.jpg
2314,Beloved (1998),Drama,/movie_logo/120603.jpg
2315,Bride of Chucky (Child's Play 4) (1998),Comedy|Horror|Thriller,/movie_logo/144120.jpg
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,/movie_logo/120791.jpg
2318,Happiness (1998),Comedy|Drama,/movie_logo/147612.jpg
2320,Apt Pupil (1998),Drama|Thriller,/movie_logo/118636.jpg
2321,Pleasantville (1998),Comedy|Drama|Fantasy,/movie_logo/120789.jpg
2322,Soldier (1998),Action|Sci-Fi|War,/movie_logo/120157.jpg
2323,"Cruise, The (1998)",Documentary,/movie_logo/150230.jpg
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,/movie_logo/118799.jpg
2325,Orgazmo (1997),Comedy,/movie_logo/124819.jpg
2327,Tales from the Darkside: The Movie (1990),Fantasy|Horror|Thriller,/movie_logo/100740.jpg
2328,Vampires (1998),Horror|Western,/movie_logo/120877.jpg
2329,American History X (1998),Crime|Drama,/movie_logo/120586.jpg
2330,Hands on a Hard Body (1996),Comedy|Documentary,/movie_logo/116481.jpg
2331,Living Out Loud (1998),Comedy|Drama|Romance,/movie_logo/120722.jpg
2332,Belly (1998),Crime|Drama,/movie_logo/158493.jpg
2333,Gods and Monsters (1998),Drama,/movie_logo/120684.jpg
2334,"Siege, The (1998)",Action|Thriller,/movie_logo/133952.jpg
2335,"Waterboy, The (1998)",Comedy,/movie_logo/120484.jpg
2336,Elizabeth (1998),Drama,/movie_logo/127536.jpg
2337,Velvet Goldmine (1998),Drama,/movie_logo/120879.jpg
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,/movie_logo/130018.jpg
2339,I'll Be Home For Christmas (1998),Comedy|Romance,/movie_logo/155753.jpg
2340,Meet Joe Black (1998),Romance,/movie_logo/119643.jpg
2342,Hard Core Logo (1996),Comedy|Drama,/movie_logo/116488.jpg
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,/movie_logo/89941.jpg
2346,"Stepford Wives, The (1975)",Mystery|Sci-Fi|Thriller,/movie_logo/73747.jpg
2347,"Pope of Greenwich Village, The (1984)",Drama,/movie_logo/87932.jpg
2348,Sid and Nancy (1986),Drama,/movie_logo/91954.jpg
2349,Mona Lisa (1986),Comedy|Thriller,/movie_logo/91538.jpg
2350,Heart Condition (1990),Comedy,/movie_logo/99750.jpg
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,/movie_logo/50783.jpg
2352,"Big Chill, The (1983)",Comedy|Drama,/movie_logo/85244.jpg
2353,Enemy of the State (1998),Action|Thriller,/movie_logo/120660.jpg
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,/movie_logo/134067.jpg
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,/movie_logo/120623.jpg
2356,Celebrity (1998),Comedy,/movie_logo/120533.jpg
2357,Central Station (Central do Brasil) (1998),Drama,/movie_logo/140888.jpg
2358,Savior (1998),Drama|War,/movie_logo/120070.jpg
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,/movie_logo/166396.jpg
2360,"Celebration, The (Festen) (1998)",Drama,/movie_logo/154420.jpg
2361,Pink Flamingos (1972),Comedy,/movie_logo/69089.jpg
2362,Glen or Glenda (1953),Drama,/movie_logo/45826.jpg
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,/movie_logo/47034.jpg
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,/movie_logo/87344.jpg
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,/movie_logo/56142.jpg
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,/movie_logo/24216.jpg
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,/movie_logo/74751.jpg
2368,King Kong Lives (1986),Adventure|Sci-Fi,/movie_logo/91344.jpg
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,/movie_logo/89017.jpg
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,/movie_logo/89087.jpg
2371,Fletch (1985),Comedy|Crime|Mystery,/movie_logo/89155.jpg
2372,Fletch Lives (1989),Comedy,/movie_logo/97366.jpg
2373,Red Sonja (1985),Action|Adventure|Fantasy,/movie_logo/89893.jpg
2374,Gung Ho (1986),Comedy|Drama,/movie_logo/91159.jpg
2375,"Money Pit, The (1986)",Comedy,/movie_logo/91541.jpg
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,/movie_logo/90264.jpg
2377,Lifeforce (1985),Horror|Sci-Fi,/movie_logo/89489.jpg
2378,Police Academy (1984),Comedy|Crime,/movie_logo/87928.jpg
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,/movie_logo/89822.jpg
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,/movie_logo/91777.jpg
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,/movie_logo/93756.jpg
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,/movie_logo/95882.jpg
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,/movie_logo/98105.jpg
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,/movie_logo/120595.jpg
2385,Home Fries (1998),Comedy|Romance,/movie_logo/119304.jpg
2387,Very Bad Things (1998),Comedy|Crime,/movie_logo/124198.jpg
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,/movie_logo/119248.jpg
2389,Psycho (1998),Crime|Horror|Thriller,/movie_logo/155975.jpg
2390,Little Voice (1998),Comedy,/movie_logo/147004.jpg
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,/movie_logo/120324.jpg
2392,Jack Frost (1998),Children|Comedy|Drama,/movie_logo/141109.jpg
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,/movie_logo/120844.jpg
2394,"Prince of Egypt, The (1998)",Animation|Musical,/movie_logo/120794.jpg
2395,Rushmore (1998),Comedy|Drama,/movie_logo/128445.jpg
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,/movie_logo/138097.jpg
2398,Miracle on 34th Street (1947),Comedy|Drama,/movie_logo/39628.jpg
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,/movie_logo/89961.jpg
2400,Prancer (1989),Children|Drama|Fantasy,/movie_logo/98115.jpg
2401,Pale Rider (1985),Western,/movie_logo/89767.jpg
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,/movie_logo/89880.jpg
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,/movie_logo/83944.jpg
2404,Rambo III (1988),Action|Adventure|Thriller|War,/movie_logo/95956.jpg
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,/movie_logo/89370.jpg
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,/movie_logo/88011.jpg
2407,Cocoon (1985),Comedy|Sci-Fi,/movie_logo/88933.jpg
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,/movie_logo/94890.jpg
2409,Rocky II (1979),Action|Drama,/movie_logo/79817.jpg
2410,Rocky III (1982),Action|Drama,/movie_logo/84602.jpg
2411,Rocky IV (1985),Action|Drama,/movie_logo/89927.jpg
2412,Rocky V (1990),Action|Drama,/movie_logo/100507.jpg
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,/movie_logo/88930.jpg
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,/movie_logo/90357.jpg
2415,Violets Are Blue... (1986),Drama|Romance,/movie_logo/92173.jpg
2416,Back to School (1986),Comedy,/movie_logo/90685.jpg
2417,Heartburn (1986),Comedy|Drama,/movie_logo/91188.jpg
2418,Nothing in Common (1986),Comedy,/movie_logo/91653.jpg
2419,Extremities (1986),Drama|Thriller,/movie_logo/91024.jpg
2420,"Karate Kid, The (1984)",Drama,/movie_logo/87538.jpg
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,/movie_logo/91326.jpg
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,/movie_logo/97647.jpg
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,/movie_logo/97958.jpg
2424,You've Got Mail (1998),Comedy|Romance,/movie_logo/128853.jpg
2425,"General, The (1998)",Crime,/movie_logo/120706.jpg
2427,"Thin Red Line, The (1998)",Action|Drama|War,/movie_logo/120863.jpg
2428,"Faculty, The (1998)",Horror|Sci-Fi,/movie_logo/133751.jpg
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,/movie_logo/120751.jpg
