movieId,title,genres,movie_logo
2818,Iron Eagle IV (1995),Action|War,113438.jpg
2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,73802.jpg
2820,Hamlet (1964),Drama,58175.jpg
2822,Medicine Man (1992),Adventure|Romance,104839.jpg
2824,On the Ropes (1999),Documentary|Drama,181733.jpg
2826,"13th Warrior, The (1999)",Action|Adventure|Fantasy,120657.jpg
2827,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller,138304.jpg
2828,Dudley Do-Right (1999),Children|Comedy,160236.jpg
2829,"Muse, The (1999)",Comedy,164108.jpg
2835,Chill Factor (1999),Action|Adventure|Comedy|Thriller,163579.jpg
2836,Outside Providence (1999),Comedy,125971.jpg
2837,Bedrooms & Hallways (1998),Comedy|Romance,126810.jpg
2839,West Beirut (West Beyrouth) (1998),Drama,157183.jpg
2840,Stigmata (1999),Drama|Thriller,145531.jpg
2841,Stir of Echoes (1999),Horror|Mystery|Thriller,164181.jpg
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,118843.jpg
2844,"Minus Man, The (1999)",Drama|Mystery,151582.jpg
2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,97050.jpg
2847,Only Angels Have Wings (1939),Adventure|Drama|Romance,31762.jpg
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,45251.jpg
2851,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,81454.jpg
2852,"Soldier's Story, A (1984)",Drama,88146.jpg
2856,I Saw What You Did (1965),Thriller,59297.jpg
2857,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,63823.jpg
2858,American Beauty (1999),Drama|Romance,169547.jpg
2859,Stop Making Sense (1984),Documentary|Musical,88178.jpg
2860,Blue Streak (1999),Comedy,181316.jpg
2861,For Love of the Game (1999),Comedy|Drama,126916.jpg
2862,Caligula (1979),Drama,80491.jpg
2863,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,58182.jpg
2865,Sugar Town (1999),Comedy,173390.jpg
2866,"Buddy Holly Story, The (1978)",Drama,77280.jpg
2867,Fright Night (1985),Comedy|Horror|Thriller,89175.jpg
2868,Fright Night Part II (1988),Horror,97390.jpg
2870,Barefoot in the Park (1967),Comedy,61385.jpg
2871,Deliverance (1972),Adventure|Drama|Thriller,68473.jpg
2872,Excalibur (1981),Adventure|Fantasy,82348.jpg
2874,"Pajama Game, The (1957)",Comedy|Musical|Romance,50814.jpg
2875,Sommersby (1993),Drama|Mystery|Romance,108185.jpg
2876,Thumbelina (1994),Animation|Children|Fantasy,111419.jpg
2877,Tommy (1975),Musical,73812.jpg
2878,Hell Night (1981),Horror,82511.jpg
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,99558.jpg
2880,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,91431.jpg
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller,150377.jpg
2882,Jakob the Liar (1999),Drama,120716.jpg
2883,Mumford (1999),Comedy|Drama,140397.jpg
2884,Dog Park (1998),Comedy|Romance,129884.jpg
2885,Guinevere (1999),Drama|Romance,160338.jpg
2886,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,159421.jpg
2887,Simon Sez (1999),Action|Comedy,168172.jpg
2888,Drive Me Crazy (1999),Comedy|Romance,164114.jpg
2889,"Mystery, Alaska (1999)",Comedy|Drama,134618.jpg
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,120188.jpg
2891,"Happy, Texas (1999)",Comedy,162360.jpg
2892,New Rose Hotel (1998),Action|Drama,133122.jpg
2893,Plunkett & MaCleane (1999),Action|Adventure|Drama,134033.jpg
2894,Romance (1999),Drama|Romance,194314.jpg
2896,Alvarez Kelly (1966),Western,60095.jpg
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,87188.jpg
2898,"Dark Half, The (1993)",Horror|Mystery,106664.jpg
2899,Gulliver's Travels (1939),Adventure|Animation|Children,31397.jpg
2900,Monkey Shines (1988),Horror|Sci-Fi,95652.jpg
2901,Phantasm (1979),Horror|Sci-Fi,79714.jpg
2902,Psycho II (1983),Horror|Mystery|Thriller,86154.jpg
2903,Psycho III (1986),Horror|Thriller,91799.jpg
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,56443.jpg
2906,Random Hearts (1999),Drama|Romance,156934.jpg
2907,Superstar (1999),Comedy,167427.jpg
2908,Boys Don't Cry (1999),Drama,171804.jpg
2912,"Limey, The (1999)",Crime|Drama|Thriller,165854.jpg
2915,Risky Business (1983),Comedy,86200.jpg
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,100802.jpg
2917,Body Heat (1981),Crime|Thriller,82089.jpg
2918,Ferris Bueller's Day Off (1986),Comedy,91042.jpg
2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War,86617.jpg
2921,High Plains Drifter (1973),Western,68699.jpg
2922,Hang 'Em High (1968),Crime|Drama|Western,61747.jpg
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,80179.jpg
2925,"Conformist, The (Conformista, Il) (1970)",Drama,65571.jpg
2926,Hairspray (1988),Comedy|Drama,95270.jpg
2927,Brief Encounter (1946),Drama|Romance,37558.jpg
2928,"Razor's Edge, The (1984)",Drama,87980.jpg
2929,Reds (1981),Drama|Romance,82979.jpg
2930,Return with Honor (1998),Documentary,176093.jpg
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,97223.jpg
2932,Days of Heaven (1978),Drama,77405.jpg
2935,"Lady Eve, The (1941)",Comedy|Romance,33804.jpg
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,34240.jpg
2937,"Palm Beach Story, The (1942)",Comedy,35169.jpg
2939,Niagara (1953),Drama|Thriller,46126.jpg
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,38559.jpg
2941,South Pacific (1958),Musical|Romance|War,52225.jpg
2942,Flashdance (1983),Drama|Romance,85549.jpg
2943,Indochine (1992),Drama|Romance,104507.jpg
2944,"Dirty Dozen, The (1967)",Action|Drama|War,61578.jpg
2946,Help! (1965),Comedy|Musical,59260.jpg
2947,Goldfinger (1964),Action|Adventure|Thriller,58150.jpg
2948,From Russia with Love (1963),Action|Adventure|Thriller,57076.jpg
2949,Dr. No (1962),Action|Adventure|Thriller,55928.jpg
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,80453.jpg
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,58461.jpg
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,119256.jpg
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,104431.jpg
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,94008.jpg
2959,Fight Club (1999),Action|Crime|Drama|Thriller,137523.jpg
2961,"Story of Us, The (1999)",Comedy|Drama,160916.jpg
2962,Fever Pitch (1997),Comedy|Romance,119114.jpg
2964,Julien Donkey-Boy (1999),Drama,192194.jpg
2965,"Omega Code, The (1999)",Action,203408.jpg
2966,"Straight Story, The (1999)",Adventure|Drama,166896.jpg
2967,"Bad Seed, The (1956)",Drama|Thriller,48977.jpg
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,81633.jpg
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,61138.jpg
2970,Fitzcarraldo (1982),Adventure|Drama,83946.jpg
2971,All That Jazz (1979),Drama|Fantasy|Musical,78754.jpg
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,93206.jpg
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,97123.jpg
2974,Bats (1999),Horror|Thriller,200469.jpg
2975,"Best Man, The (1999)",Comedy|Drama,168501.jpg
2976,Bringing Out the Dead (1999),Drama,163988.jpg
2977,Crazy in Alabama (1999),Comedy|Drama,142201.jpg
2978,Three to Tango (1999),Comedy|Romance,144640.jpg
2979,Body Shots (1999),Drama,172627.jpg
2982,"Guardian, The (1990)",Horror|Thriller,99710.jpg
2983,"Ipcress File, The (1965)",Thriller,59319.jpg
2984,On Any Sunday (1971),Documentary,67527.jpg
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,93870.jpg
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,100502.jpg
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,96438.jpg
2988,Melvin and Howard (1980),Drama,81150.jpg
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,82398.jpg
2990,Licence to Kill (1989),Action|Adventure|Thriller,97742.jpg
2991,Live and Let Die (1973),Action|Adventure|Thriller,70328.jpg
2992,Rawhead Rex (1986),Horror|Thriller,91829.jpg
2993,Thunderball (1965),Action|Adventure|Thriller,59800.jpg
2995,House on Haunted Hill (1999),Horror|Thriller,185371.jpg
2996,Music of the Heart (1999),Drama,166943.jpg
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,120601.jpg
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,119698.jpg
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,200849.jpg
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,170705.jpg
3004,"Bachelor, The (1999)",Comedy|Romance,120596.jpg
3005,"Bone Collector, The (1999)",Thriller,145681.jpg
3006,"Insider, The (1999)",Drama|Thriller,140352.jpg
3007,American Movie (1999),Documentary,181288.jpg
3008,Last Night (1998),Drama|Sci-Fi,156729.jpg
3010,Rosetta (1999),Drama,200071.jpg
3011,"They Shoot Horses, Don't They? (1969)",Drama,65088.jpg
3013,Bride of Re-Animator (1990),Comedy|Horror,99180.jpg
3014,Bustin' Loose (1981),Comedy,82121.jpg
3015,Coma (1978),Thriller,77355.jpg
3016,Creepshow (1982),Horror,83767.jpg
3017,Creepshow 2 (1987),Horror,92796.jpg
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,89885.jpg
3019,Drugstore Cowboy (1989),Crime|Drama,97240.jpg
3020,Falling Down (1993),Action|Drama,106856.jpg
3021,"Funhouse, The (1981)",Horror,82427.jpg
3022,"General, The (1926)",Comedy|War,17925.jpg
3024,Piranha (1978),Horror|Sci-Fi,78087.jpg
3028,"Taming of the Shrew, The (1967)",Comedy,61407.jpg
3029,Nighthawks (1981),Action|Drama,82817.jpg
3030,Yojimbo (1961),Action|Adventure,55630.jpg
3031,Repossessed (1990),Comedy,100475.jpg
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,67525.jpg
3033,Spaceballs (1987),Comedy|Sci-Fi,94012.jpg
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,70608.jpg
3035,Mister Roberts (1955),Comedy|Drama|War,48380.jpg
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,82484.jpg
3037,Little Big Man (1970),Western,65988.jpg
3038,"Face in the Crowd, A (1957)",Drama,50371.jpg
3039,Trading Places (1983),Comedy,86465.jpg
3040,Meatballs (1979),Comedy,79540.jpg
3041,Meatballs Part II (1984),Comedy,87700.jpg
3042,Meatballs III (1987),Comedy,93516.jpg
3043,Meatballs 4 (1992),Comedy,104837.jpg
3044,Dead Again (1991),Mystery|Romance|Thriller,101669.jpg
3045,Peter's Friends (1992),Comedy|Drama,105130.jpg
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,113416.jpg
3048,Under the Rainbow (1981),Comedy,83254.jpg
3051,Anywhere But Here (1999),Comedy|Drama,149691.jpg
3052,Dogma (1999),Adventure|Comedy|Fantasy,120655.jpg
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,151137.jpg
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,190641.jpg
3055,Felicia's Journey (1999),Thriller,165773.jpg
3056,Oxygen (1999),Crime|Drama|Thriller,160620.jpg
3057,Where's Marlowe? (1998),Comedy,118150.jpg
3060,"Commitments, The (1991)",Comedy|Drama|Musical,101605.jpg
3061,Holiday Inn (1942),Comedy|Musical,34862.jpg
3062,"Longest Day, The (1962)",Action|Drama|War,56197.jpg
3063,Poison Ivy (1992),Drama|Thriller,105156.jpg
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,119908.jpg
3066,Tora! Tora! Tora! (1970),Action|Drama|War,66473.jpg
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,95675.jpg
3068,"Verdict, The (1982)",Drama|Mystery,84855.jpg
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,86856.jpg
3071,Stand and Deliver (1988),Comedy|Drama,94027.jpg
3072,Moonstruck (1987),Comedy|Romance,93565.jpg
3073,"Sandpiper, The (1965)",Drama|Romance,59674.jpg
3074,Jeremiah Johnson (1972),Western,68762.jpg
3075,Repulsion (1965),Drama|Horror,59646.jpg
3076,Irma la Douce (1963),Comedy,57187.jpg
3077,42 Up (1998),Documentary,164312.jpg
3078,Liberty Heights (1999),Drama,165859.jpg
3079,Mansfield Park (1999),Comedy|Drama|Romance,178737.jpg
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,162661.jpg
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,143145.jpg
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,185125.jpg
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,24852.jpg
3087,Scrooged (1988),Comedy|Fantasy|Romance,96061.jpg
3088,Harvey (1950),Comedy|Fantasy,42546.jpg
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,40522.jpg
3090,Matewan (1987),Drama,93509.jpg
3091,Kagemusha (1980),Drama|War,80979.jpg
3093,McCabe & Mrs. Miller (1971),Drama|Western,67411.jpg
3094,Maurice (1987),Drama|Romance,93512.jpg
3095,"Grapes of Wrath, The (1940)",Drama,32551.jpg
3096,My Man Godfrey (1957),Comedy,50738.jpg
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,33045.jpg
3098,"Natural, The (1984)",Drama,87781.jpg
3099,Shampoo (1975),Comedy|Drama|Romance,73692.jpg
3100,"River Runs Through It, A (1992)",Drama,105265.jpg
3101,Fatal Attraction (1987),Drama|Thriller,93010.jpg
3102,Jagged Edge (1985),Crime|Romance|Thriller,89360.jpg
3103,Stanley & Iris (1990),Drama|Romance,100680.jpg
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,95631.jpg
3105,Awakenings (1990),Drama|Mystery,99077.jpg
3106,Come See the Paradise (1990),Drama|Romance,99291.jpg
3107,Backdraft (1991),Action|Drama,101393.jpg
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,101889.jpg
3109,"River, The (1984)",Drama,88007.jpg
3111,Places in the Heart (1984),Drama,87921.jpg
3112,'night Mother (1986),Drama,90556.jpg
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,146675.jpg
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,120363.jpg
3115,Flawless (1999),Drama,155711.jpg
3117,Ride with the Devil (1999),Drama|Romance|War,134154.jpg
3120,"Distinguished Gentleman, The (1992)",Comedy,104114.jpg
3125,"End of the Affair, The (1999)",Drama,172396.jpg
3127,Holy Smoke (1999),Comedy|Drama,144715.jpg
3129,Sweet and Lowdown (1999),Comedy|Drama,158371.jpg
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,99165.jpg
3132,Daddy Long Legs (1919),Comedy|Drama,10040.jpg
3134,Grand Illusion (La grande illusion) (1937),Drama|War,28950.jpg
3135,"Great Santini, The (1979)",Drama,79239.jpg
3138,Stealing Home (1988),Drama,96171.jpg
3141,"Two Jakes, The (1990)",Drama,100828.jpg
3142,U2: Rattle and Hum (1988),Documentary|Musical,96328.jpg
3143,Hell in the Pacific (1968),Drama|War,63056.jpg
3145,Cradle Will Rock (1999),Drama,150216.jpg
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,205000.jpg
3147,"Green Mile, The (1999)",Crime|Drama,120689.jpg
3148,"Cider House Rules, The (1999)",Drama,124315.jpg
3150,"War Zone, The (1999)",Drama|Thriller,141974.jpg
3152,"Last Picture Show, The (1971)",Drama,67328.jpg
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,51337.jpg
3155,Anna and the King (1999),Drama|Romance,166485.jpg
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,182789.jpg
3157,Stuart Little (1999),Children|Comedy|Fantasy,164912.jpg
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,162866.jpg
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,120910.jpg
3160,Magnolia (1999),Drama,175880.jpg
3161,Onegin (1999),Drama|Romance,119079.jpg
3162,Simpatico (1999),Comedy|Drama,174204.jpg
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,151568.jpg
3165,Boiling Point (1993),Action|Drama,106455.jpg
3167,Carnal Knowledge (1971),Comedy|Drama,66892.jpg
3168,Easy Rider (1969),Adventure|Drama,64276.jpg
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,87231.jpg
3171,Room at the Top (1959),Drama,53226.jpg
3173,Any Given Sunday (1999),Drama,146838.jpg
3174,Man on the Moon (1999),Comedy|Drama,125664.jpg
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,177789.jpg
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,134119.jpg
3177,Next Friday (2000),Comedy,195945.jpg
3178,"Hurricane, The (1999)",Drama,174856.jpg
3179,Angela's Ashes (1999),Drama,145653.jpg
3181,Titus (1999),Drama,120866.jpg
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,192335.jpg
3183,"Third Miracle, The (1999)",Drama,174268.jpg
3185,Snow Falling on Cedars (1999),Drama,120834.jpg
3186,"Girl, Interrupted (1999)",Drama,172493.jpg
3189,My Dog Skip (1999),Children|Drama,156812.jpg
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,134983.jpg
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,169302.jpg
3194,"Way We Were, The (1973)",Drama|Romance,70903.jpg
3196,Stalag 17 (1953),Drama|War,46359.jpg
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,95897.jpg
3198,Papillon (1973),Crime|Drama,70511.jpg
3200,"Last Detail, The (1973)",Comedy|Drama,70290.jpg
3201,Five Easy Pieces (1970),Drama,65724.jpg
3203,Dead Calm (1989),Thriller,97162.jpg
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,77269.jpg
3206,Against All Odds (1984),Romance,86859.jpg
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,107659.jpg
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,83929.jpg
3211,"Cry in the Dark, A (1988)",Drama,94924.jpg
3213,Batman: Mask of the Phantasm (1993),Animation|Children,106364.jpg
3214,American Flyers (1985),Drama,88707.jpg
3217,"Star Is Born, A (1937)",Drama,29606.jpg
3219,Pacific Heights (1990),Mystery|Thriller,100318.jpg
3221,"Draughtsman's Contract, The (1982)",Drama,83851.jpg
3223,"Zed & Two Noughts, A (1985)",Drama,90366.jpg
3224,Woman in the Dunes (Suna no onna) (1964),Drama,58625.jpg
3225,Down to You (2000),Comedy|Romance,186975.jpg
3230,"Odessa File, The (1974)",Thriller,71935.jpg
3235,Where the Buffalo Roam (1980),Comedy,81748.jpg
3238,Eye of the Beholder (1999),Thriller,120662.jpg
3240,"Big Tease, The (1999)",Comedy,156639.jpg
3241,"Cup, The (Phörpa) (1999)",Comedy,201840.jpg
3243,Encino Man (1992),Comedy,104187.jpg
3244,"Goodbye Girl, The (1977)",Comedy|Romance,76095.jpg
3246,Malcolm X (1992),Drama,104797.jpg
3247,Sister Act (1992),Comedy|Crime,105417.jpg
3248,Sister Act 2: Back in the Habit (1993),Comedy,108147.jpg
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,104389.jpg
3250,Alive (1993),Drama,106246.jpg
3251,Agnes of God (1985),Drama|Mystery,88683.jpg
3252,Scent of a Woman (1992),Drama,105323.jpg
3253,Wayne's World (1992),Comedy,105793.jpg
3254,Wayne's World 2 (1993),Comedy,108525.jpg
3255,"League of Their Own, A (1992)",Comedy|Drama,104694.jpg
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,105112.jpg
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,103855.jpg
3258,Death Becomes Her (1992),Comedy|Fantasy,104070.jpg
3259,Far and Away (1992),Adventure|Drama|Romance,104231.jpg
3260,Howards End (1992),Drama,104454.jpg
3261,Singles (1992),Comedy|Drama|Romance,105415.jpg
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,105665.jpg
3263,White Men Can't Jump (1992),Comedy|Drama,105812.jpg
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,103893.jpg
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,104684.jpg
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,103905.jpg
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,104815.jpg
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,105477.jpg
3269,Forever Young (1992),Drama|Romance|Sci-Fi,104291.jpg
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,104040.jpg
3271,Of Mice and Men (1992),Drama,105046.jpg
3272,Bad Lieutenant (1992),Crime|Drama,103759.jpg
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,134084.jpg
3274,Single White Female (1992),Drama|Thriller,105414.jpg
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,144117.jpg
3276,Gun Shy (2000),Comedy,171356.jpg
3280,"Baby, The (1973)",Horror,69754.jpg
3281,"Brandon Teena Story, The (1998)",Documentary,144801.jpg
3283,Minnie and Moskowitz (1971),Action,67433.jpg
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,67848.jpg
3285,"Beach, The (2000)",Adventure|Drama,163978.jpg
3286,Snow Day (2000),Comedy,184907.jpg
3287,"Tigger Movie, The (2000)",Animation|Children,220099.jpg
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,209189.jpg
3294,Eaten Alive (1977),Horror,74455.jpg
3295,Raining Stones (1993),Drama,107920.jpg
3296,To Sir with Love (1967),Drama,62376.jpg
3298,Boiler Room (2000),Crime|Drama|Thriller,181984.jpg
3299,Hanging Up (2000),Comedy|Drama,162983.jpg
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,134847.jpg
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,190138.jpg
3302,Beautiful People (1999),Comedy,159272.jpg
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,221023.jpg
3306,"Circus, The (1928)",Comedy,18773.jpg
3307,City Lights (1931),Comedy|Drama|Romance,21749.jpg
3308,"Flamingo Kid, The (1984)",Comedy|Drama,87265.jpg
3310,"Kid, The (1921)",Comedy|Drama,12349.jpg
3313,Class Reunion (1982),Comedy,84395.jpg
3315,Happy Go Lovely (1951),Musical,43618.jpg
3316,Reindeer Games (2000),Action|Thriller,184858.jpg
3317,Wonder Boys (2000),Comedy|Drama,185014.jpg
3323,Chain of Fools (2000),Comedy|Crime,194368.jpg
3324,Drowning Mona (2000),Comedy,186045.jpg
3325,"Next Best Thing, The (2000)",Comedy|Drama,156841.jpg
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,181151.jpg
3327,Beyond the Mat (1999),Documentary,218043.jpg
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,165798.jpg
3329,The Year My Voice Broke (1987),Drama|Romance,94347.jpg
3330,Splendor in the Grass (1961),Drama|Romance,55471.jpg
3331,My Tutor (1983),Drama,85980.jpg
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,40506.jpg
3338,For All Mankind (1989),Documentary,97372.jpg
3341,Born Yesterday (1950),Comedy,42276.jpg
3342,Birdy (1984),Drama|War,86969.jpg
3344,Blood Feast (1963),Horror,56875.jpg
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,62793.jpg
3347,Never Cry Wolf (1983),Adventure|Drama,86005.jpg
3350,"Raisin in the Sun, A (1961)",Drama,55353.jpg
3353,"Closer You Get, The (2000)",Comedy|Romance,218112.jpg
3354,Mission to Mars (2000),Sci-Fi,183523.jpg
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,142688.jpg
3357,East-West (Est-ouest) (1999),Drama|Romance,181530.jpg
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,101698.jpg
3359,Breaking Away (1979),Comedy|Drama,78902.jpg
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,91217.jpg
3361,Bull Durham (1988),Comedy|Drama|Romance,94812.jpg
3362,Dog Day Afternoon (1975),Crime|Drama,72890.jpg
3363,American Graffiti (1973),Comedy|Drama,69704.jpg
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,42208.jpg
3365,"Searchers, The (1956)",Drama|Western,49730.jpg
3368,"Big Country, The (1958)",Romance|Western,51411.jpg
3370,Betrayed (1988),Drama|Thriller,94731.jpg
3372,"Bridge at Remagen, The (1969)",Action|War,64110.jpg
3374,Daughters of the Dust (1991),Drama,104057.jpg
3378,"Ogre, The (Unhold, Der) (1996)",Drama,118043.jpg
3379,On the Beach (1959),Drama,53137.jpg
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,72251.jpg
3385,Volunteers (1985),Comedy,90274.jpg
3386,JFK (1991),Drama|Mystery|Thriller,102138.jpg
3387,Who's Harry Crumb? (1989),Comedy|Mystery,98645.jpg
3388,Harry and the Hendersons (1987),Children|Comedy,93148.jpg
3389,Let's Get Harry (1986),Action|Adventure,91400.jpg
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,91934.jpg
3391,Who's That Girl? (1987),Comedy,94321.jpg
3392,She-Devil (1989),Comedy,98309.jpg
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,92834.jpg
3394,Blind Date (1987),Comedy|Romance,92666.jpg
3395,Nadine (1987),Comedy,93596.jpg
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,79588.jpg
3397,"Great Muppet Caper, The (1981)",Children|Comedy,82474.jpg
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,87755.jpg
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,108526.jpg
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,88760.jpg
3402,Turtle Diary (1985),Comedy|Drama|Romance,90219.jpg
3403,Raise the Titanic (1980),Drama|Thriller,81400.jpg
3404,Titanic (1953),Action|Drama,46435.jpg
3405,"Night to Remember, A (1958)",Action|Drama,51994.jpg
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,43379.jpg
3408,Erin Brockovich (2000),Drama,195685.jpg
3409,Final Destination (2000),Drama|Thriller,195714.jpg
3410,Soft Fruit (1999),Comedy|Drama,180181.jpg
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,95800.jpg
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,48316.jpg
3415,"Mirror, The (Zerkalo) (1975)",Drama,72443.jpg
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,44517.jpg
